lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Kota - Bilaspur,13,15329.2,1179.16923076923,76.2307692307692,45.7076923076923,65.9,0.0386134615384615,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Chandigarh,8,4690.7,586.3375,63.875,51.8375,22.075,0.096148625,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Chandrapur,14,8619.5,615.678571428571,71.5,48.6857142857143,33.0428571428571,0.0476271428571429,Normal,Monitor performance
Kota - Chennai,9,5998.4,666.488888888889,61.4444444444444,47.1,51.0777777777778,0.0265542222222222,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Coimbatore,15,21394.3,1426.28666666667,74.9333333333333,51.92,64.6133333333333,0.057379,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Cuttack,11,5027.4,457.036363636364,70,52.5272727272727,19.9545454545455,0.0741859090909091,Normal,Monitor performance
Kota - Darbhanga,2,838.6,419.3,64,43.45,26.9,0.029924,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Davangere,12,3071,255.916666666667,74.25,48.1,16.375,0.06148825,Normal,Monitor performance
Kota - Dehradun,10,4018.1,401.81,66.6,44.79,20.76,0.0771218,Normal,Monitor performance
Kota - Delhi,6,3545.1,590.85,66.8333333333333,52.9333333333333,26.8333333333333,0.065647,Normal,Monitor performance
Kota - Dhanbad,9,8843.6,982.622222222222,75,52.9444444444444,36.9111111111111,0.034924,Normal,Monitor performance
Kota - Durgapur,14,11680.7,834.335714285714,69.2142857142857,51.3428571428571,39.0928571428571,0.0515307142857143,Normal,Monitor performance
Kota - Erode,17,23567.1,1386.3,68.7058823529412,50.0588235294118,51.7294117647059,0.060527705882353,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Faridabad,14,16542.1,1181.57857142857,71.0714285714286,48.5214285714286,44.9285714285714,0.0632907142857143,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Ghaziabad,13,15289.1,1176.08461538462,73.6153846153846,50.9076923076923,47.4769230769231,0.0322840769230769,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Guntur,12,15185.1,1265.425,63.5,46.8916666666667,58.3083333333333,0.0768864166666667,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Kota - Gurgaon,17,17599.6,1035.27058823529,66.6470588235294,50.2294117647059,39.6352941176471,0.067319,Normal,Monitor performance
Kota - Guwahati,11,6927.1,629.736363636364,66.4545454545455,55.1181818181818,36.3818181818182,0.0393977272727273,Normal,Monitor performance
Kota - Gwalior,5,6643.8,1328.76,70.4,54.12,42.82,0.0761698,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Haldia,9,11654.7,1294.96666666667,72.2222222222222,53.1555555555556,44.9222222222222,0.0802835555555556,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Haridwar,7,13746.8,1963.82857142857,77.5714285714286,49.6857142857143,61.8142857142857,0.111476,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Hassan,5,5143.8,1028.76,64.8,45,39.3,0.111859,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Hisar,7,7361.9,1051.7,63.4285714285714,49.8857142857143,46.8714285714286,0.0295718571428571,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Hoshangabad,10,3752,375.2,67.6,51.9,18.25,0.0491172,Normal,Monitor performance
Kota - Hubli,6,3801.2,633.533333333333,70.6666666666667,52.2,24.7166666666667,0.0639908333333333,Normal,Monitor performance
Kota - Hyderabad,9,12909.4,1434.37777777778,76.6666666666667,52.5444444444444,54.0777777777778,0.0929108888888889,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Imphal,11,2925.6,265.963636363636,70.4545454545455,48.1181818181818,14.5545454545455,0.0446492727272727,Normal,Monitor performance
Kota - Indore,11,5735,521.363636363636,73.8181818181818,50.2818181818182,30.0090909090909,0.0469080909090909,Normal,Monitor performance
Kota - Itanagar,7,5177,739.571428571429,66.1428571428571,47.3428571428571,28.7428571428571,0.113236857142857,Normal,Monitor performance
Kota - Jabalpur,12,8462.3,705.191666666667,67.9166666666667,53.1083333333333,26.5333333333333,0.06730925,Normal,Monitor performance
Kota - Jaipur,8,6784.4,848.05,72.5,48.65,37,0.057794,Normal,Monitor performance
Kota - Jalandhar,13,11398.9,876.838461538462,70.1538461538462,53.1538461538462,35.1,0.0506520769230769,Normal,Monitor performance
Kota - Jharsuguda,6,7267.2,1211.2,76.8333333333333,45.7166666666667,57.05,0.0479166666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Jodhpur,12,2121,176.75,70.5,47.8916666666667,10.7666666666667,0.0413916666666667,Normal,Monitor performance
Kota - Kakinada,9,15196.2,1688.46666666667,71.4444444444444,45.3555555555556,54.6666666666667,0.080981,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Karnal,8,6163,770.375,74.25,52.3375,30.85,0.064746,Normal,Monitor performance
Kota - Karur,16,4106.4,256.65,69.6875,51.38125,14.53125,0.039978,Normal,Monitor performance
Kota - Katni,16,9518.2,594.8875,69.0625,49.9375,25.1,0.045010125,Normal,Monitor performance
Kota - Khandwa,14,19629.7,1402.12142857143,71.8571428571429,50.5142857142857,60.8142857142857,0.0573404285714286,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Kolhapur,19,31127,1638.26315789474,68.2631578947368,50.0684210526316,58.021052631579,0.054136052631579,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Kolkata,8,7795.5,974.4375,71.25,54.8125,34.075,0.048776875,Normal,Monitor performance
Kota - Korba,11,22064.6,2005.87272727273,72.4545454545455,52,67.2454545454546,0.0627962727272727,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Lucknow,12,7639.1,636.591666666667,69.4166666666667,50.95,26.15,0.0641450833333333,Normal,Monitor performance
Kota - Ludhiana,17,25691.1,1511.24117647059,70.2352941176471,46.0117647058824,65.5529411764706,0.0667201176470588,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Madurai,11,8014.8,728.618181818182,81.1818181818182,55.5272727272727,30.9272727272727,0.0510156363636364,Normal,Monitor performance
Kota - Mangalore,7,1110.8,158.685714285714,69.8571428571429,47.5,9.55714285714286,0.0619634285714286,Normal,Monitor performance
Kota - Meerut,12,12962.6,1080.21666666667,73.6666666666667,46.5666666666667,70.5083333333333,0.0255863333333333,Normal,Monitor performance
Kota - Moradabad,11,13472.3,1224.75454545455,68.8181818181818,46.7909090909091,46.5727272727273,0.0641898181818182,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Nagpur,5,5494.7,1098.94,74.2,46.86,41.84,0.0597246,Normal,Monitor performance
Kota - Nashik,11,10823.1,983.918181818182,70.7272727272727,49.8545454545455,44.4727272727273,0.0492425454545455,Normal,Monitor performance
Kota - Nellore,13,4052.3,311.715384615385,68.5384615384615,51.7153846153846,17.3846153846154,0.0335301538461539,Normal,Monitor performance
Kota - Noida,12,17994.8,1499.56666666667,74.6666666666667,50.425,68.6666666666667,0.0252961666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Panipat,13,9053.9,696.453846153846,72.3846153846154,47.4538461538462,42.3615384615385,0.0498283076923077,Normal,Monitor performance
Kota - Patna,18,16557.6,919.866666666667,68.5,49.4722222222222,42.3388888888889,0.0454831666666667,Normal,Monitor performance
Kota - Prayagraj,10,13159.1,1315.91,67.4,49.07,54.43,0.0597594,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Pune,14,8796,628.285714285714,68.3571428571429,52.4142857142857,23.5142857142857,0.070665,Normal,Monitor performance
Kota - Rajkot,8,8102.5,1012.8125,76.25,52.1875,44.4,0.041540375,Normal,Monitor performance
Kota - Ranchi,5,4284,856.8,77.6,45.98,29.4,0.041765,Normal,Monitor performance
Kota - Ratlam,5,6716.7,1343.34,66.8,46.12,56.02,0.0599634,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Rewa,9,3202,355.777777777778,65.6666666666667,47.9444444444444,15.8888888888889,0.0536608888888889,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Rohtak,8,3485.8,435.725,69.75,48.475,20.5125,0.052968625,Normal,Monitor performance
Kota - Rourkela,13,12240.2,941.553846153846,77.3076923076923,46.5384615384615,38.7769230769231,0.0625861538461539,Normal,Monitor performance
Kota - Sagar,10,9932.1,993.21,68.2,50.01,59.67,0.0277498,Normal,Monitor performance
Kota - Salem,7,5962.6,851.8,64,53.2428571428571,39.7,0.0720572857142857,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Sangli,5,2952,590.4,81.4,57.98,21.14,0.0340594,Normal,Monitor performance
Kota - Shillong,9,7111,790.111111111111,62.6666666666667,49.7888888888889,34.5777777777778,0.0832611111111111,Low Utilization Lane,Improve load planning and shipment consolidation
Kota - Shimla,11,10262.8,932.981818181818,67.0909090909091,49.9090909090909,38.0636363636364,0.0574728181818182,Normal,Monitor performance
Kota - Silchar,3,1213.4,404.466666666667,72,55.3666666666667,18,0.070605,Normal,Monitor performance
Kota - Siliguri,6,680.3,113.383333333333,72.5,48.3333333333333,8.98333333333333,0.080475,Normal,Monitor performance
Kota - Solapur,10,13054,1305.4,65.1,52.19,52.54,0.0400251,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Kota - Srinagar,8,6613.8,826.725,72.375,52.225,46.5875,0.044369875,Normal,Monitor performance
Kota - Surat,12,14106,1175.5,64,43.7416666666667,44.4416666666667,0.0660728333333333,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Kota - Thiruvananthapuram,8,7039.7,879.9625,70.75,57.1,34.8,0.078109875,Normal,Monitor performance
Kota - Tirunelveli,9,5527.9,614.211111111111,74.6666666666667,50.3222222222222,27.6333333333333,0.0464592222222222,Normal,Monitor performance
Kota - Tirupati,12,10873,906.083333333333,67.1666666666667,53.95,31.75,0.128593583333333,Normal,Monitor performance
Kota - Tiruppur,9,12427.6,1380.84444444444,72.6666666666667,49.2555555555556,57.7333333333333,0.0627632222222222,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Trichy,13,6825.7,525.053846153846,67.2307692307692,50.9230769230769,21.5153846153846,0.0748092307692308,Normal,Monitor performance
Kota - Tuticorin,8,5627.2,703.4,70.375,57.225,44.35,0.029784625,Normal,Monitor performance
Kota - Udaipur,13,822.5,63.2692307692308,70.5384615384615,47.4461538461538,7.04615384615385,0.0472507692307692,Normal,Monitor performance
Kota - Vadodara,8,10901.1,1362.6375,64.375,56.8625,64.7625,0.02629475,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Kota - Varanasi,7,7262.7,1037.52857142857,70,46.4571428571429,49.4285714285714,0.074586,Normal,Monitor performance
Kota - Vidisha,8,9722.2,1215.275,60.75,48.75,48.7625,0.034258625,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Kota - Vijayawada,10,13836.4,1383.64,67.1,47.67,43.08,0.0885895,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Visakhapatnam,12,9638.3,803.191666666667,68.9166666666667,52.025,33.225,0.0515709166666667,Normal,Monitor performance
Kota - Warangal,12,15384.1,1282.00833333333,69.1666666666667,46.175,63.9166666666667,0.0422506666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Kota - Wardha,14,12507.4,893.385714285714,73.2857142857143,53.7071428571429,29.8,0.0910580714285714,Normal,Monitor performance
Kota - Yavatmal,18,22733.4,1262.96666666667,67.3333333333333,48.8611111111111,60.5666666666667,0.0386806666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Agra,11,14373,1306.63636363636,73.2727272727273,48.6727272727273,52.3363636363636,0.0339936363636364,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Ahmedabad,11,4811.7,437.427272727273,70.1818181818182,46.7636363636364,22.4090909090909,0.0842705454545455,Normal,Monitor performance
Lucknow - Aizawl,17,11380.3,669.429411764706,69.1176470588235,52.9176470588235,35.5647058823529,0.0398831176470588,Normal,Monitor performance
Lucknow - Ajmer,6,6165.7,1027.61666666667,72,44.9666666666667,47.25,0.111398666666667,Normal,Monitor performance
Lucknow - Akola,10,8157.9,815.79,72.6,51.06,31.73,0.1172279,Normal,Monitor performance
Lucknow - Alwar,9,3981.9,442.433333333333,63.2222222222222,48.3,38.5555555555556,0.0648571111111111,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Ambala,13,11516.3,885.869230769231,70.1538461538462,51.0615384615385,38.0615384615385,0.0518244615384615,Normal,Monitor performance
Lucknow - Amritsar,12,18201.8,1516.81666666667,68.8333333333333,46,58.4416666666667,0.0601710833333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Anantapur,12,7684.3,640.358333333333,64.8333333333333,47.3333333333333,30.6583333333333,0.0553466666666667,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Asansol,9,6685.8,742.866666666667,77.6666666666667,52.4333333333333,31.9444444444444,0.0382057777777778,Normal,Monitor performance
Lucknow - Aurangabad,13,15671.6,1205.50769230769,71.2307692307692,50.2307692307692,52.6153846153846,0.0652389230769231,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Ballari,13,16311.8,1254.75384615385,71.7692307692308,51.0307692307692,48.6076923076923,0.0482572307692308,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Bangalore,7,2681.8,383.114285714286,79.5714285714286,47.8571428571429,23.9285714285714,0.0303195714285714,Normal,Monitor performance
Lucknow - Bareilly,9,10005,1111.66666666667,70.3333333333333,51.6555555555556,42.3444444444444,0.0553223333333333,Normal,Monitor performance
Lucknow - Belagavi,9,8088.8,898.755555555556,68.6666666666667,48.0333333333333,34.7,0.0562388888888889,Normal,Monitor performance
Lucknow - Belgaum,10,13299.5,1329.95,64.4,44.14,53.75,0.0493395,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Lucknow - Bhubaneswar,8,10100.2,1262.525,65.5,54.9625,57.225,0.04008325,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Lucknow - Bikaner,6,9853.3,1642.21666666667,65.8333333333333,52.7833333333333,53.7166666666667,0.0774303333333333,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Lucknow - Bilaspur,7,6056.2,865.171428571429,72.7142857142857,55.5571428571429,39.1428571428572,0.03013,Normal,Monitor performance
Lucknow - Chandrapur,5,2672.5,534.5,83.6,52.84,21.56,0.040523,Normal,Monitor performance
Lucknow - Chennai,8,10061.4,1257.675,78.25,50.3875,57.7125,0.047619125,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Coimbatore,7,9724.6,1389.22857142857,67.4285714285714,50.6285714285714,50.4857142857143,0.065199,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Cuttack,10,3360.3,336.03,62.9,49.59,22.68,0.033796,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Darbhanga,11,9430.2,857.290909090909,72,49.8636363636364,40.5909090909091,0.0591936363636364,Normal,Monitor performance
Lucknow - Davangere,15,7322.4,488.16,75.6666666666667,51.4533333333333,19.8533333333333,0.089979,Normal,Monitor performance
Lucknow - Dehradun,10,5071.7,507.17,71.6,47.16,25.06,0.0337904,Normal,Monitor performance
Lucknow - Delhi,14,376.5,26.8928571428571,58.9285714285714,50.3857142857143,4.73571428571429,0.0523495714285714,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Dhanbad,5,3005.7,601.14,56.6,48.08,23.78,0.0428736,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Durgapur,7,1941.8,277.4,80.4285714285714,51.5,18.1285714285714,0.0248444285714286,Normal,Monitor performance
Lucknow - Faridabad,11,8213.6,746.690909090909,76.1818181818182,51.8545454545455,46.4272727272727,0.0268420909090909,Normal,Monitor performance
Lucknow - Ghaziabad,10,5888.4,588.84,75.1,50.51,36.77,0.0471693,Normal,Monitor performance
Lucknow - Guntur,13,12521.6,963.2,71.5384615384615,52.4153846153846,41.6538461538462,0.047414,Normal,Monitor performance
Lucknow - Gurgaon,8,3476.6,434.575,72.625,50.575,19.1125,0.060838375,Normal,Monitor performance
Lucknow - Guwahati,11,4410.1,400.918181818182,67.4545454545455,50.4818181818182,19.1818181818182,0.0550905454545455,Normal,Monitor performance
Lucknow - Gwalior,13,14493.7,1114.9,74.6153846153846,51.2230769230769,44.3230769230769,0.0375007692307692,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Haldia,9,10586.5,1176.27777777778,73.4444444444444,48.1444444444445,56.2222222222222,0.0389144444444445,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Haridwar,13,18222.1,1401.7,72.6153846153846,50.1769230769231,54.7461538461539,0.0676971538461539,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Hassan,14,15095.5,1078.25,72.3571428571429,53.0857142857143,44.1357142857143,0.0490880714285714,Normal,Monitor performance
Lucknow - Hisar,7,5744.2,820.6,73.8571428571429,51.7714285714286,30.2571428571429,0.0488641428571429,Normal,Monitor performance
Lucknow - Hoshangabad,13,6159,473.769230769231,71.3846153846154,51.9461538461538,21.9538461538462,0.0454270769230769,Normal,Monitor performance
Lucknow - Hyderabad,9,9005.2,1000.57777777778,61.2222222222222,50.6444444444445,38.8555555555556,0.043885,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Imphal,12,5500,458.333333333333,76.3333333333333,50.4333333333333,29.725,0.0212913333333333,Normal,Monitor performance
Lucknow - Itanagar,9,323.2,35.9111111111111,63.4444444444444,46.5444444444444,5.65555555555556,0.0419354444444444,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Jabalpur,12,10974.9,914.575,63.4166666666667,49.95,35.4916666666667,0.060828,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Jaipur,10,8303.7,830.37,69.5,43.74,46.46,0.0419719,Normal,Monitor performance
Lucknow - Jalandhar,8,9203.8,1150.475,68.75,52.6375,42.075,0.067023,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Jodhpur,13,10625.2,817.323076923077,71.9230769230769,50.3461538461539,31.5,0.0388813846153846,Normal,Monitor performance
Lucknow - Karnal,9,2809.6,312.177777777778,70.3333333333333,42.5,19.8777777777778,0.0398586666666667,Normal,Monitor performance
Lucknow - Karur,11,4461.8,405.618181818182,71.9090909090909,52.6454545454546,23.3545454545455,0.0457318181818182,Normal,Monitor performance
Lucknow - Katni,10,9772.4,977.24,71.3,46.95,37.62,0.0399154,Normal,Monitor performance
Lucknow - Khandwa,10,11116.6,1111.66,71.8,48.01,47.46,0.0566574,Normal,Monitor performance
Lucknow - Kharagpur,7,4499,642.714285714286,62.5714285714286,43.3857142857143,33.2571428571429,0.0486654285714286,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Kochi,8,7851.9,981.4875,73,53.4875,45.6125,0.03179025,Normal,Monitor performance
Lucknow - Kolkata,11,6716.2,610.563636363636,73,55.2909090909091,23.8454545454546,0.0480616363636364,Normal,Monitor performance
Lucknow - Korba,13,19756.8,1519.75384615385,74.7692307692308,55.2769230769231,49.6384615384615,0.0731953846153846,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Kota,13,6253.9,481.069230769231,62.5384615384615,51.0153846153846,26.5923076923077,0.0447638461538462,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Madurai,7,4286,612.285714285714,78.5714285714286,47.0571428571429,25.1571428571429,0.126107285714286,Normal,Monitor performance
Lucknow - Mangalore,13,5567.1,428.238461538462,74,50.0153846153846,21.2846153846154,0.0473689230769231,Normal,Monitor performance
Lucknow - Meerut,8,10084,1260.5,76.625,46.9125,54.8875,0.060364125,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Moradabad,10,7752.5,775.25,64.5,53.78,32.68,0.0415752,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Mumbai,5,6367.5,1273.5,68,54.2,55.76,0.0298198,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Nagpur,15,15315.2,1021.01333333333,66.0666666666667,53.8666666666667,30.3333333333333,0.0694114,Normal,Monitor performance
Lucknow - Nashik,12,13261.8,1105.15,66.5,46.6583333333333,48.3,0.035192,Normal,Monitor performance
Lucknow - Noida,8,11176.7,1397.0875,71,53.05,55.1125,0.024701625,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Panipat,6,3357.3,559.55,64.6666666666667,47.5833333333333,31.4666666666667,0.0251193333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Patna,7,2931.5,418.785714285714,75.1428571428571,51.6857142857143,21.0428571428571,0.0411458571428571,Normal,Monitor performance
Lucknow - Prayagraj,7,6886.2,983.742857142857,64.5714285714286,53.1428571428572,45.7428571428571,0.0422398571428571,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Pune,11,7648.1,695.281818181818,73,52.5272727272727,31.2909090909091,0.0486039090909091,Normal,Monitor performance
Lucknow - Purnia,12,13018.2,1084.85,66.1666666666667,51.4916666666667,37.175,0.0816644166666667,Normal,Monitor performance
Lucknow - Raipur,11,8737.4,794.309090909091,72.5454545454546,52.2636363636364,30.6636363636364,0.0429333636363636,Normal,Monitor performance
Lucknow - Rajkot,5,4662.4,932.48,73.4,46.74,37.44,0.0954714,Normal,Monitor performance
Lucknow - Ranchi,10,6400.8,640.08,65.8,51.34,30.2,0.0263812,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Ratlam,10,6865.6,686.56,64.2,48.15,32.7,0.047084,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Rohtak,4,2109.2,527.3,73,53.35,23.3,0.0747545,Normal,Monitor performance
Lucknow - Rourkela,10,12668.6,1266.86,71.5,48.07,45.01,0.0711394,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Salem,6,3068.7,511.45,66.1666666666667,52.3833333333333,24.4166666666667,0.0840095,Normal,Monitor performance
Lucknow - Sangli,7,8044.3,1149.18571428571,75.8571428571429,48.1,40.3285714285714,0.0604614285714286,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Satna,9,4169.3,463.255555555556,70.7777777777778,44.1888888888889,26.9888888888889,0.0401193333333333,Normal,Monitor performance
Lucknow - Shillong,9,10792.5,1199.16666666667,65.5555555555556,45.5777777777778,51.6,0.0703462222222222,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Lucknow - Shimla,9,2921.9,324.655555555556,75.4444444444444,49.2222222222222,23.5,0.020321,Normal,Monitor performance
Lucknow - Silchar,9,10420.2,1157.8,66.1111111111111,49.3444444444445,37.4,0.0740171111111111,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Siliguri,12,6754.8,562.9,74.0833333333333,51.4833333333333,21.1166666666667,0.0574886666666667,Normal,Monitor performance
Lucknow - Solapur,11,8939.7,812.7,69.5454545454546,48.9636363636364,35.9363636363636,0.0308620909090909,Normal,Monitor performance
Lucknow - Srinagar,11,11293.9,1026.71818181818,66.8181818181818,52.8727272727273,39.7272727272727,0.0642545454545455,Normal,Monitor performance
Lucknow - Surat,11,8934.8,812.254545454545,66.2727272727273,44.9818181818182,41.3454545454545,0.0743744545454545,Normal,Monitor performance
Lucknow - Thiruvananthapuram,11,5261.4,478.309090909091,69.0909090909091,52.0818181818182,20.4727272727273,0.0804620909090909,Normal,Monitor performance
Lucknow - Trichy,11,9722.6,883.872727272727,69.0909090909091,53.4636363636364,31.0363636363636,0.0664462727272727,Normal,Monitor performance
Lucknow - Tuticorin,9,10106.8,1122.97777777778,71.1111111111111,50.8222222222222,45.2777777777778,0.0661595555555556,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Udaipur,6,2766.4,461.066666666667,75.6666666666667,51.2166666666667,25.0833333333333,0.0406648333333333,Normal,Monitor performance
Lucknow - Ujjain,9,1668.4,185.377777777778,62.1111111111111,47.5444444444444,13.3,0.0559624444444444,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Vadodara,9,14146.8,1571.86666666667,65.2222222222222,49.1444444444445,66.4666666666667,0.0324177777777778,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Lucknow - Varanasi,7,5556.3,793.757142857143,73.4285714285714,48.5285714285714,44.5714285714286,0.0789021428571429,Normal,Monitor performance
Lucknow - Vidisha,13,17657.3,1358.25384615385,69.6153846153846,51.5538461538462,54.9230769230769,0.0540817692307692,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Lucknow - Vijayawada,7,3719.8,531.4,61.8571428571429,46.6571428571429,25.5285714285714,0.044946,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Visakhapatnam,10,8045.7,804.57,58.3,51.78,36.05,0.0699372,Low Utilization Lane,Improve load planning and shipment consolidation
Lucknow - Warangal,10,9033.6,903.36,74.6,52.61,42.79,0.0274414,Normal,Monitor performance
Lucknow - Wardha,8,4966.3,620.7875,75.875,55.2125,23.3375,0.037558875,Normal,Monitor performance
Lucknow - Yavatmal,5,5482.4,1096.48,69.6,46.78,44.34,0.0277554,Normal,Monitor performance
Ludhiana - Agartala,8,5703,712.875,68.5,52.3875,28.975,0.032491125,Normal,Monitor performance
Ludhiana - Agra,10,5589.7,558.97,66.7,50.71,21.43,0.0601508,Normal,Monitor performance
Ludhiana - Aizawl,6,5973.9,995.65,76.6666666666667,48.7333333333333,31.8333333333333,0.0648566666666667,Normal,Monitor performance
Ludhiana - Ajmer,14,4472.7,319.478571428571,71.9285714285714,50.2285714285714,13.9928571428571,0.114808571428571,Normal,Monitor performance
Ludhiana - Akola,12,6530.3,544.191666666667,68.0833333333333,46.4916666666667,26.8583333333333,0.0502325,Normal,Monitor performance
Ludhiana - Alwar,12,17352.8,1446.06666666667,69.75,50.375,48.0333333333333,0.0432533333333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ludhiana - Ambala,14,4877.5,348.392857142857,70.1428571428571,50.2571428571429,16.1357142857143,0.0558714285714286,Normal,Monitor performance
Ludhiana - Amritsar,13,3498,269.076923076923,73.5384615384615,49.4384615384615,13.8384615384615,0.0433756153846154,Normal,Monitor performance
Ludhiana - Anantapur,10,10954.1,1095.41,73.8,50.49,44.09,0.0609944,Normal,Monitor performance
Ludhiana - Asansol,5,9769.5,1953.9,66,51.8,54.96,0.0534434,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ludhiana - Ballari,5,1424.1,284.82,68,53.88,12.78,0.0793898,Normal,Monitor performance
Ludhiana - Bangalore,6,5649.3,941.55,74.1666666666667,53.2666666666667,37.65,0.0901005,Normal,Monitor performance
Ludhiana - Bareilly,3,2493.4,831.133333333333,84,55.9666666666667,32.5333333333333,0.0273993333333333,Normal,Monitor performance
Ludhiana - Belagavi,13,14819.8,1139.98461538462,74.7692307692308,52.3153846153846,44.6692307692308,0.0681596923076923,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ludhiana - Belgaum,8,1908.1,238.5125,72,45.3125,14.225,0.066555375,Normal,Monitor performance
Ludhiana - Bhopal,5,7205.6,1441.12,68.8,48.76,62.1,0.0655858,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ludhiana - Bhubaneswar,18,4496.5,249.805555555556,68.3333333333333,47.0111111111111,14.5222222222222,0.0503652777777778,Normal,Monitor performance
Ludhiana - Bikaner,10,1794.2,179.42,77.5,45.08,12.27,0.0397109,Normal,Monitor performance
